architecture_name,architecture_description,manufacturer_name,manufacturer_city,manufacturer_country,manufacturer_website,manufacturer_phone,manufacturer_email,cpu_model,cpu_manufacturer,cpu_cores,operating_system_name,operating_system_version,operating_system_os_type,computer_computer_type,computer_purchase_date,computer_original_cost,computer_installed_memory,computer_max_memory,computer_system_model,computer_serial_number,computer_cpu_count
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-12-30,2268.23,16,32,MacBook Pro-20212411,A202107ZE3TUJH7,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-08-06,1226.05,32,64,Envy x360-20212305,HP20210216BNA5XI,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-02-01,1578.18,16,32,XPS 15-20219649,DELL202204SFA07CN2,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-06-20,1088.25,32,64,Envy x360-20212597,HP202111CMRXR3YX,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-03-20,1365.28,8,16,MacBook Air-20237475,A202105CGRQ1MEL,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-03-05,1727.4,64,128,Pavilion Desktop-20218939,HP202006PCF9PRWW,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-05-16,2401.8,64,128,ThinkStation-20216145,LEN202309V0C4XN67,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-01-22,2203.94,16,32,MacBook Pro-20232745,A2021048UFN25GE,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-12-11,1009.12,8,16,Galaxy Tab S9-20231750,SAMS202210W4YGN9JG,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-12-30,2309.36,32,64,XPS Desktop-20216166,DELL20230788TCREHK,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-04-29,2319.89,64,128,XPS Desktop-20225100,DELL202303S1RELN9Z,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-05-28,2340.47,32,64,ThinkStation-20205061,LEN2022019EGSIYG7,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-02-23,1843.13,32,64,Pavilion Desktop-20214187,HP202308MFSOM0VW,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-10-11,1585.33,8,16,MacBook Air-20236577,A202105AX8ICK2N,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-04-09,1185.51,16,32,Envy x360-20237434,HP202101EHH44PBB,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-06-18,1544.78,64,128,Pavilion Desktop-20238212,HP202104XBPRX0NJ,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-01-31,2172.11,32,64,ThinkStation-20214145,LEN202101SL1LNYKX,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-07-07,1649.02,32,64,Pavilion Desktop-20232397,HP202406XZ4VP0GZ,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-04-07,1465.73,32,64,ThinkPad X1 Carbon-20237992,LEN202103I3N1Y3VZ,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-07-31,2261.01,64,128,XPS Desktop-20211655,DELL202407DZ03SS3B,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-06-01,1376.9,16,32,Galaxy Book3-20229522,SAMS2020037H09G7TG,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-06-03,1359.16,16,32,MacBook Air-20206253,A202010E1GOIFIE,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-11-02,2213.15,16,32,MacBook Pro-20228238,A202408C9U0JF7W,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-10-16,1230.64,16,32,Galaxy Tab S9-20216395,SAMS202112L4A8H35J,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-01-09,2251.29,32,64,XPS Desktop-20207758,DELL202208U2H5HLBT,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-02-11,1185.71,16,32,Envy x360-20212931,HP202403HV7GNNO4,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-08-22,2379.53,16,32,MacBook Pro-20209550,A202108UFNX06YV,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-07-27,2393.14,32,64,XPS Desktop-20233607,DELL2021066PNS3ZNF,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-11-14,1492.0,32,64,XPS 15-20239199,DELL2022077UP8JGHN,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-02-23,1161.08,32,64,Envy x360-20223362,HP202203VKJTIRYO,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-05-17,1382.49,8,16,MacBook Air-20223277,A202312YVAY5LRI,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-08-21,1571.14,16,32,Galaxy Book3-20237471,SAMS2023011YNE2WZL,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-06-19,2485.18,64,128,XPS Desktop-20222345,DELL202306H8QVT7KX,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-01-27,1790.18,32,64,Pavilion Desktop-20221151,HP202404ITY4U3J4,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-07-16,1037.32,32,64,Envy x360-20207239,HP2024110AY8G1RR,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-10-26,2410.19,64,128,ThinkStation-20214992,LEN202307D51XJYRN,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-05-05,2367.45,32,64,MacBook Pro-20233531,A202007AFJ11KCX,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-05-24,1523.02,16,32,Galaxy Book3-20239098,SAMS202011T9WJY7FV,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-01-15,1223.75,8,16,Galaxy Tab S9-20238398,SAMS2020104LRQFJWZ,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-02-14,1406.71,32,64,ThinkPad X1 Carbon-20223125,LEN202110HVDO8QNI,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-04-18,1357.16,32,64,ThinkPad X1 Carbon-20211491,LEN202312GNGQL4CQ,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-09-08,1505.66,32,64,Pavilion Desktop-20229558,HP202106MB7YGUJC,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-06-12,1357.73,16,32,MacBook Air-20227728,A202311NZU8V5JQ,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-04-06,1386.21,32,64,XPS 15-20232452,DELL202312S2UM1E3Q,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-10-17,1191.9,16,32,Envy x360-20218019,HP202305U7IVMV72,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-03-14,1246.76,16,32,Galaxy Tab S9-20204052,SAMS202001PFUVV22M,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-06-21,2303.98,32,64,XPS Desktop-20227202,DELL202301P0M2LE9Q,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-09-16,1188.01,32,64,Envy x360-20218883,HP202205W5T4F8FD,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-09-11,2027.92,16,32,MacBook Pro-20212781,A2024052R2G0RX7,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-02-23,2099.84,16,32,MacBook Pro-20229036,A202407OVTUL2NJ,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-08-19,1507.89,8,16,MacBook Air-20205070,A202208WFPVDQSD,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-07-28,1594.36,32,64,Galaxy Book3-20234465,SAMS2022124LE1D2ZT,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-04-25,1387.45,32,64,XPS 15-20231036,DELL2021080NA8ZVIX,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-05-26,1030.45,16,32,Envy x360-20229520,HP202005XN4CP8DF,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-12-09,1228.18,8,16,Galaxy Tab S9-20222044,SAMS202207OAGKLWMW,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-02-06,1352.99,16,32,ThinkPad X1 Carbon-20216645,LEN2022057KZKTI6O,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-10-27,1146.97,16,32,Envy x360-20233081,HP202204HQY9ECCY,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-04-11,1529.58,8,16,MacBook Air-20211884,A202007QCEWEV9N,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-06-13,2198.24,64,128,XPS Desktop-20218937,DELL202212V6NBWR3L,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-05-28,2366.2,32,64,XPS Desktop-20227765,DELL202203QZ0P85PL,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-03-21,1313.06,32,64,Galaxy Book3-20225259,SAMS202012EX71C86V,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-03-27,1468.38,16,32,MacBook Air-20229177,A202202A0MH5AX1,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-12-12,2121.0,32,64,MacBook Pro-20203554,A202112TVWCS2NW,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-10-19,1591.75,64,128,Pavilion Desktop-20218868,HP202206QOBRT7JP,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-09-07,2386.16,32,64,ThinkStation-20201915,LEN2021026DVXWV89,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-08-13,1387.98,8,16,MacBook Air-20234795,A20211148X2WHNY,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-01-20,1150.65,8,16,Galaxy Tab S9-20203426,SAMS202101FSXC313J,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-01-25,1319.87,16,32,ThinkPad X1 Carbon-20233619,LEN20221121L1AVHN,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-07-19,1553.3,64,128,Pavilion Desktop-20217131,HP202103D1N9FZ4W,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-10-29,1039.38,32,64,Envy x360-20211968,HP202312WVXV98ZS,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-11-08,1529.6,16,32,MacBook Air-20232896,A2020046TGCTUUO,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-08-19,1265.38,32,64,Envy x360-20239512,HP202207XQTS9XJB,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-12-12,1878.75,64,128,Pavilion Desktop-20223326,HP2021078RHNW9XJ,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-08-22,1038.8,32,64,Envy x360-20233386,HP202207G40HUZ9U,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-04-04,1503.34,8,16,MacBook Air-20212552,A202212803R6R9N,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-02-08,2028.95,16,32,MacBook Pro-20206555,A2022124UKOL51D,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-07-08,1370.92,16,32,XPS 15-20204074,DELL202002N6445APV,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-07-25,2489.11,32,64,ThinkStation-20223790,LEN2021010BASXDSR,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-10-13,1442.36,32,64,ThinkPad X1 Carbon-20232415,LEN202103RWP3HZ1N,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-03-11,1483.99,16,32,XPS 15-20229221,DELL202207W3TGU4BL,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-11-15,2363.74,64,128,XPS Desktop-20222566,DELL202312VF4U6IPA,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-09-16,2283.15,64,128,XPS Desktop-20207912,DELL202309I15M8L9T,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-10-27,2494.94,16,32,MacBook Pro-20213752,A202012ZP6KJN23,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-10-28,1428.82,16,32,XPS 15-20222996,DELL202307JOV9SPAG,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-01-12,1249.41,16,32,Galaxy Tab S9-20237328,SAMS202301UE0SNZD6,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-09-12,2203.64,16,32,MacBook Pro-20225641,A202112QKUD9BTY,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-11-04,2425.97,32,64,XPS Desktop-20208244,DELL2023125PI3MITO,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-09-19,1347.69,8,16,MacBook Air-20203814,A202109ZXMU1WAZ,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-11-08,2036.37,16,32,MacBook Pro-20234406,A2023020B6LUPWB,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-10-15,2107.34,32,64,MacBook Pro-20236574,A202408UCLE6TZM,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-01-06,1068.59,16,32,Galaxy Tab S9-20238886,SAMS202304O10CRCES,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-04-24,1670.86,32,64,Pavilion Desktop-20226542,HP2021019A29Y0L6,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-11-24,1506.84,16,32,Galaxy Book3-20229498,SAMS202003RW9YA026,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-01-10,2141.69,32,64,MacBook Pro-20234548,A202110XV1JHK3P,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-10-20,2142.89,32,64,ThinkStation-20224572,LEN2021099WEPRYF2,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-05-25,2340.48,16,32,MacBook Pro-20213461,A2020079OZQPRRD,1
